Xfit,Yfit,Force
0.0,1.3631827833238994,1.3645459661072232
0.0010577753042389875,1.3639337107291392,1.3645459661072232
0.002115550608477975,1.364684638134379,1.3645459661072232
0.003173325912716962,1.3654355655396189,1.3645459661072232
0.00423110121695595,1.3661864929448586,1.3645459661072232
0.0052888765211949375,1.3669374203500984,1.3645459661072232
0.006346651825433924,1.367688347755338,1.3645459661072232
0.007404427129672912,1.3684392751605778,1.3645459661072232
0.0084622024339119,1.3691902025658176,1.3645459661072232
0.009519977738150887,1.3699411299710575,1.3645459661072232
0.010577753042389875,1.3706920573762973,1.3645459661072232
0.011635528346628862,1.371442984781537,1.3645459661072232
0.012693303650867849,1.3721939121867768,1.3645459661072232
0.013751078955106837,1.3729448395920165,1.3645459661072232
0.014808854259345824,1.3736957669972565,1.3645459661072232
0.01586662956358481,1.3744466944024962,1.3645459661072232
0.0169244048678238,1.375197621807736,1.3645459661072232
0.017982180172062788,1.3759485492129757,1.3645459661072232
0.019039955476301773,1.3766994766182155,1.3645459661072232
0.02009773078054076,1.3774504040234552,1.3645459661072232
0.02115550608477975,1.3782013314286952,1.3645459661072232
0.022213281389018735,1.378952258833935,1.3645459661072232
0.023271056693257724,1.3797031862391747,1.3645459661072232
0.024328831997496712,1.3804541136444144,1.3645459661072232
0.025386607301735697,1.3812050410496541,1.3645459661072232
0.026444382605974686,1.381955968454894,1.3645459661072232
0.027502157910213675,1.3827068958601338,1.3645459661072232
0.028559933214452663,1.3834578232653736,1.3645459661072232
0.029617708518691648,1.3842087506706133,1.3645459661072232
0.030675483822930637,1.384959678075853,1.3645459661072232
0.03173325912716962,1.3857106054810928,1.3645459661072232
0.032791034431408614,1.3864615328863328,1.3645459661072232
0.0338488097356476,1.3872124602915725,1.3645459661072232
0.034906585039886584,1.3879633876968123,1.3645459661072232
0.035964360344125576,1.388714315102052,1.3645459661072232
0.03702213564836456,1.3894652425072918,1.3645459661072232
0.038079910952603546,1.3902161699125317,1.3645459661072232
0.03913768625684254,1.3909670973177715,1.3645459661072232
0.04019546156108152,1.3917180247230112,1.3645459661072232
0.04125323686532051,1.392468952128251,1.3645459661072232
0.0423110121695595,1.3932198795334907,1.3645459661072232
0.043368787473798485,1.3939708069387304,1.3645459661072232
0.04442656277803747,1.3947217343439704,1.3645459661072232
0.04548433808227646,1.3954726617492101,1.3645459661072232
0.04654211338651545,1.3962235891544499,1.3645459661072232
0.04759988869075443,1.3969745165596896,1.3645459661072232
0.048657663994993425,1.3977254439649294,1.3645459661072232
0.04971543929923241,1.3984763713701693,1.3645459661072232
0.050773214603471395,1.399227298775409,1.3645459661072232
0.05183098990771039,1.3999782261806488,1.3645459661072232
0.05288876521194937,1.4007291535858886,1.3645459661072232
0.053946540516188364,1.4014800809911283,1.3645459661072232
0.05500431582042735,1.4022310083963683,1.3645459661072232
0.056062091124666334,1.402981935801608,1.3645459661072232
0.057119866428905326,1.4037328632068478,1.3645459661072232
0.05817764173314431,1.4044837906120875,1.3645459661072232
0.059235417037383296,1.4052347180173272,1.3645459661072232
0.06029319234162229,1.405985645422567,1.3645459661072232
0.061350967645861273,1.406736572827807,1.3645459661072232
0.06240874295010026,1.4074875002330467,1.3645459661072232
0.06346651825433924,1.4082384276382864,1.3645459661072232
0.06452429355857824,1.4089893550435262,1.3645459661072232
0.06558206886281723,1.409740282448766,1.3645459661072232
0.0666398441670562,1.4104912098540057,1.3645459661072232
0.0676976194712952,1.4112421372592456,1.3645459661072232
0.06875539477553419,1.4119930646644854,1.3645459661072232
0.06981317007977317,1.4127439920697251,1.3645459661072232
0.07087094538401216,1.4134949194749649,1.3645459661072232
0.07192872068825115,1.4142458468802046,1.3645459661072232
0.07298649599249013,1.4149967742854446,1.3645459661072232
0.07404427129672912,1.4157477016906843,1.3645459661072232
0.07510204660096811,1.416498629095924,1.3645459661072232
0.07615982190520709,1.4172495565011638,1.3645459661072232
0.07721759720944608,1.4180004839064035,1.3645459661072232
0.07827537251368508,1.4187514113116435,1.3645459661072232
0.07933314781792405,1.4195023387168832,1.3645459661072232
0.08039092312216305,1.420253266122123,1.3645459661072232
0.08144869842640204,1.4210041935273627,1.3645459661072232
0.08250647373064102,1.4217551209326025,1.3645459661072232
0.08356424903488001,1.4225060483378422,1.3645459661072232
0.084622024339119,1.4232569757430822,1.3645459661072232
0.08567979964335798,1.424007903148322,1.3645459661072232
0.08673757494759697,1.4247588305535617,1.3645459661072232
0.08779535025183596,1.4255097579588014,1.3645459661072232
0.08885312555607494,1.4262606853640412,1.3645459661072232
0.08991090086031393,1.4270116127692811,1.3645459661072232
0.09096867616455293,1.4277625401745209,1.3645459661072232
0.0920264514687919,1.4285134675797606,1.3645459661072232
0.0930842267730309,1.4292643949850004,1.3645459661072232
0.09414200207726989,1.43001532239024,1.3645459661072232
0.09519977738150887,1.4307662497954798,1.3645459661072232
0.09625755268574786,1.4315171772007198,1.3645459661072232
0.09731532798998685,1.4322681046059595,1.3645459661072232
0.09837310329422583,1.4330190320111993,1.3645459661072232
0.09943087859846482,1.433769959416439,1.3645459661072232
0.10048865390270381,1.4345208868216788,1.3645459661072232
0.10154642920694279,1.4352718142269187,1.3645459661072232
0.10260420451118178,1.4360227416321585,1.3645459661072232
0.10366197981542077,1.4367736690373982,1.3645459661072232
0.10471975511965977,1.437524596442638,1.3645459661072232
