X,Y
0.10471975511965977,1.43985803607695
0.05235987755982988,1.400872925534761
0.02617993877991494,1.38187090163182
0.01308996938995747,1.37249004603121
0.006544984694978735,1.36782914664382
0.0032724923474893677,1.36550596498386
